Tên dự án,Giá,Diện tích,Loại nhà,Vị trí,Phòng ngủ,Nhà vệ sinh,Ngày đăng,Trang
CHUNG CƯ CAO CẤP GIÁ RẺ TẠI LONG BIÊN 2PN - 3 PN CHỈ VỚI 900...,2 Tỷ,50 M²,Căn Hộ Chung Cư,Chung Cư Le Grand Jardin,2 Phòng ngủ,1 WC,"23/6/2022, lúc: 11 giờ 53 phút",4468
CẦN BÁN NHANH LÔ ĐẤT GẦN SÂN VẬN ĐỘNG ĐÔNG MỸ THANH TRÌ NGÕ ...,2.53 Tỷ,53 M²,Đất Thổ Cư,Đông Mỹ,,,"23/6/2022, lúc: 11 giờ 34 phút",4468
"CHÍNH CHỦ CHO THUÊ VĂN PHÒNG NGỌC KHÁNH PLAZA, BA ĐÌNH, HÀ N...",80 Triệu,250 M²,"Văn Phòng, TTTM, Cửa Hàng, Kiot",Phạm Huy Thông,,,"23/6/2022, lúc: 11 giờ 31 phút",4468
"BÁN CĂN HỘ CAO CẤP TẠI BỒ ĐỀ, LONG BIÊN. LIÊN HỆ: 098.517.86...",6.3 Tỷ,120 M²,Căn Hộ Chung Cư,Hc Golden City,3 Phòng ngủ,2 WC,"23/6/2022, lúc: 11 giờ 30 phút",4468
"BÁN CĂN HỘ CHUNG CƯ CAO CẤP HC GOLDEN CITY TẠI BỒ ĐỀ, LONG B...",4.1 Tỷ,87 M²,Căn Hộ Chung Cư,Hc Golden City,3 Phòng ngủ,2 WC,"23/6/2022, lúc: 11 giờ 30 phút",4468
"BÁN CHUNG CƯ VIEW HỒ TẠI LE GRAND JARDIN SÀI ĐỒNG, CĂN GÓC C...",3.75 Tỷ,97 M²,Căn Hộ Chung Cư,Chung Cư Le Grand Jardin,3 Phòng ngủ,2 WC,"23/6/2022, lúc: 11 giờ 30 phút",4468
"BÁN CHUNG CƯ LE GRAND JARDIN SÀI ĐỒNG, CĂN GÓC CHỈ TỪ 1 TỶ Đ...",2.1 Tỷ,54.06 M²,Căn Hộ Chung Cư,Chung Cư Le Grand Jardin,2 Phòng ngủ,1 WC,"23/6/2022, lúc: 11 giờ 30 phút",4468
BÁN CĂN HỘ CHUNG CƯ PHƯƠNG ĐÔNG GREEN HOME HƯỚNG ĐÔNG BẮC CH...,2.2 Tỷ,72 M²,Căn Hộ Chung Cư,Đường Giữa Khu Tập Thể Diêm Và Gỗ,2 Phòng ngủ,2 WC,"23/6/2022, lúc: 11 giờ 30 phút",4468
"BÁN CĂN HỘ CHUNG CƯ TẠI DỰ ÁN VALENCIA GARDEN, LONG BIÊN, HÀ...",1.55 Tỷ,61 M²,Căn Hộ Chung Cư,Căn Hộ Valencia Garden,2 Phòng ngủ,1 WC,"23/6/2022, lúc: 11 giờ 30 phút",4468
BÁN: CĂN HỘ ĐẲNG CẤP TẠI LONG BIÊN CHỈ VỚI 800 TRIỆU ĐỒNG H...,1.9 Tỷ,51 M²,Căn Hộ Chung Cư,Chung Cư Le Grand Jardin,2 Phòng ngủ,1 WC,"23/6/2022, lúc: 11 giờ 30 phút",4468
SỞ HỮU CĂN HỘ ĐẲNG CẤP TẠI LONG BIÊN CHỈ VỚI 800 TRIỆU ĐỒNG ...,2.5 Tỷ,66.85 M²,Căn Hộ Chung Cư,Chung Cư Le Grand Jardin,2 Phòng ngủ,2 WC,"23/6/2022, lúc: 11 giờ 30 phút",4468
BÁN NHÀ 3 THOÁNG 30M Ô TÔ KINH DOANH SẦM UẤT CHỈ HƠN 3 TỶ,3.4 Tỷ,35 M²,Nhà Mặt Phố,Quận Bắc Từ Liêm,4 Phòng ngủ,5 WC,"23/6/2022, lúc: 11 giờ 20 phút",4469
BÁN NHÀ XUÂN ĐỈNH NGÕ THÔNG 3 THOÁNG OTO CHỈ 3 TỶ,3.4 Tỷ,35 M²,Nhà Mặt Phố,Quận Bắc Từ Liêm,3 Phòng ngủ,4 WC,"23/6/2022, lúc: 11 giờ 12 phút",4469
BÁN CĂN GÓC 3PN 97M2 TẠI LE GRAND JARDIN NHẬN NHÀ Ở NGAY CHỈ...,3.5 Tỷ,97 M²,Căn Hộ Chung Cư,Chung Cư Le Grand Jardin,3 Phòng ngủ,2 WC,"23/6/2022, lúc: 11 giờ 13 phút",4469
"BÁN NHÀ HOÀNG VĂN THÁI 40M X 5 TẦNG, PHÂN LÔ, KINH DOANH, Ô ...",6 Tỷ,40 M²,Nhà Trong Ngõ,Quận Thanh Xuân,,,"23/6/2022, lúc: 10 giờ 58 phút",4469
"NHÀ PHỐ THÀNH THÁI 5 TẦNG 38M Ô TÔ QUA CỬA CHỈ 4,5 TỶ",4.5 Tỷ,38 M²,Nhà Trong Ngõ,Quận Cầu Giấy,3 Phòng ngủ,4 WC,"23/6/2022, lúc: 10 giờ 48 phút",4469
BÁN NHANH NHÀ HOÀNG QUỐC VIỆT MẶT NGÕ ĐẦY ĐỦ CÔNG NĂNG 35M2 ...,3 Tỷ,35 M²,Nhà Trong Ngõ,Quận Cầu Giấy,4 Phòng ngủ,3 WC,"23/6/2022, lúc: 10 giờ 48 phút",4469
BÁN GẤP NHÀ CHÙA HÀ 5 TẦNG VỀ Ở LUÔN 34M2 GIÁ CHÀO 3 TỶ,3 Tỷ,34 M²,Nhà Trong Ngõ,Quận Cầu Giấy,4 Phòng ngủ,3 WC,"23/6/2022, lúc: 10 giờ 48 phút",4469
"BÁN NHÀ NGÕ OTO 3,85 TỶ 37M2 5 TẦNG TẠI XUÂN THỦY",3.85 Tỷ,37 M²,Nhà Trong Ngõ,Quận Cầu Giấy,4 Phòng ngủ,3 WC,"23/6/2022, lúc: 10 giờ 48 phút",4469
"BÁN GẤP NHÀ CẦU GIẤY 5 TẦNG 36M2 FULL NỘI THẤT CHỈ 3,9 TỶ",3.9 Tỷ,36 M²,Nhà Trong Ngõ,Quận Cầu Giấy,3 Phòng ngủ,4 WC,"23/6/2022, lúc: 10 giờ 48 phút",4469
"BÁN NHÀ NGUYỄN KHÁNH TOÀN 5 TẦNG 40M2 KINH DOANH CHỈ 3,65 TỶ",3.65 Tỷ,40 M²,Nhà Trong Ngõ,Quận Cầu Giấy,6 Phòng ngủ,4 WC,"23/6/2022, lúc: 10 giờ 47 phút",4469
SIÊU PHẨM NHÀ DỊCH VỌNG 37M 5 TẦNG LÔ GÓC - NGÕ THÔNG GIÁ CH...,4.3 Tỷ,37 M²,Nhà Trong Ngõ,Quận Cầu Giấy,3 Phòng ngủ,,"23/6/2022, lúc: 10 giờ 47 phút",4469
"NHÀ ĐẸP PHỐ ĐỘI CẤN 26M2 5 TẦNG ĐẦY ĐỦ CÔNG NĂNG CHỈ 2,8 TỶ",2.8 Tỷ,26 M²,Nhà Trong Ngõ,Quận Ba Đình,3 Phòng ngủ,,"23/6/2022, lúc: 10 giờ 47 phút",4469
"SIÊU HIẾM - NHÀ 24M2 MẶT TIỀN 4,5M 6 TẦNG TRÊN PHỐ ĐÀO TẤN C...",2.85 Tỷ,24 M²,Nhà Trong Ngõ,Quận Ba Đình,4 Phòng ngủ,,"23/6/2022, lúc: 10 giờ 47 phút",4469
NHÀ CẦU GIẤY 65M2 - 5T- 10 PHÒNG KHÉP KÍN - DÒNG TIỀN 55TR/T...,8.4 Tỷ,65 M²,Nhà Mặt Phố,Quận Cầu Giấy,10 Phòng ngủ,,"23/6/2022, lúc: 10 giờ 47 phút",4469
BÁN NHÀ CHUNG CƯ MINI 6 TẦNG-THANG MÁY-12P CHO THUÊ 70TR/THÁ...,9.3 Tỷ,65 M²,Nhà Trong Ngõ,Quận Đống Đa,11 Phòng ngủ,,"23/6/2022, lúc: 10 giờ 47 phút",4469
BÁN GẤP NHÀ CẦU GIẤY TẶNG TOÀN BỘ NỘI THẤT 35M2 GIÁ CHỈ 3 1 ...,3.1 Tỷ,35 M²,Nhà Trong Ngõ,Cầu Giấy,4 Phòng ngủ,3 WC,"23/6/2022, lúc: 10 giờ 47 phút",4469
"BÁN GẤP NHÀ PHỐ VÕNG THỊ 43M2 5 TẦNG - GẦN HỒ, GẦN Ô TÔ - GI...",5.1 Tỷ,43 M²,Nhà Mặt Phố,Quận Tây Hồ,3 Phòng ngủ,,"23/6/2022, lúc: 10 giờ 47 phút",4469
"ĐỐNG ĐA - BÁN NHÀ PHƯƠNG MAI ĐÔNG TÁC NHÀ CỰC ĐẸP LÔ GÓC, ...",6.75 Tỷ,42 M²,Nhà Trong Ngõ,Đông Tác,5 Phòng ngủ,3 WC,"23/6/2022, lúc: 10 giờ 45 phút",4469
"BÁN NHÀ CHÍNH CHỦ KHU VỰC HOÀNG CẦU, TRUNG TÂM QUẬN ĐỐNG ĐA",8 Tỷ,53 M²,Nhà Trong Ngõ,Hoàng Cầu,4 Phòng ngủ,3 WC,"23/6/2022, lúc: 10 giờ 44 phút",4469
"BÁN ĐẤT TẶNG NHÀ NGÕ PHỐ LẠC LONG QUÂN, CẦU GIẤY",5.6 Tỷ,47 M²,Đất Thổ Cư,Lạc Long Quân,,,"23/6/2022, lúc: 10 giờ 39 phút",4469
BÁN NHÀ XÂY MỚI 40.4MX5TX4PN PHAN ĐÌNH GIÓT-HÀ ĐÔNG.LH: 0362...,3.4 Tỷ,40 M²,Nhà Trong Ngõ,Quận Hà Đông,4 Phòng ngủ,4 WC,"23/6/2022, lúc: 10 giờ 22 phút",4470
"NHÀ PHỐ THÁI HÀ 5 TẦNG, 3 NGỦ - QUẬN ĐỐNG ĐA. LH: 0985375236",4.45 Tỷ,35 M²,Nhà Trong Ngõ,Trung Liệt,3 Phòng ngủ,4 WC,"23/6/2022, lúc: 10 giờ 10 phút",4470
BÁN GẤP CĂN HỘ CHUNG CƯ TECCO DIAMOND THANH TRÌ,1.96 Tỷ,70 M²,Căn Hộ Chung Cư,Tecco Diamond,2 Phòng ngủ,2 WC,"23/6/2022, lúc: 10 giờ 6 phút",4470
"DO NHU CẦU KO SỬ DỤNG LÊN GĐ MUỐN BÁN GẤP LÔ ĐẤT 48,9M DV Ở ...",4 Tỷ,48.9 M²,"Đất Dịch Vụ, Đền Bù",Kđt Tân Tây Đô,,,"23/6/2022, lúc: 10 giờ 6 phút",4470
CẦN BÁN GẤP CĂN HỘ CHUNG CƯ TECCO DIAMOND THANH TRÌ,1.96 Tỷ,70 M²,Căn Hộ Chung Cư,Tecco Diamond,2 Phòng ngủ,2 WC,"23/6/2022, lúc: 9 giờ 59 phút",4470
CẦU GIẤY 6 TẦNG THANG MÁY GẦN PHỐ LÔ GÓC BA MẶT THOÁNG GẦN ...,5.2 Tỷ,35 M²,Đất Thổ Cư,Quận Cầu Giấy,4 Phòng ngủ,4 WC,"23/6/2022, lúc: 9 giờ 54 phút",4470
"DUY NHẤT, CĂN 4PN (148M2) T25, BC ĐÔNG NAM LỘNG GIÓ.CHỈ 6.38...",6.39 Tỷ,148 M²,Căn Hộ Chung Cư,Hc Golden City,4 Phòng ngủ,3 WC,"23/6/2022, lúc: 9 giờ 50 phút",4470
BÁN GẤP NHÀ 2 TẦNG MẶT CHỢ ĐƯỜNG 12M DIỆN TÍCH 70M2 GIÁ NHỈ...,4.7 Tỷ,70 M²,Nhà Mặt Phố,Huyện Hoài Đức,2 Phòng ngủ,2 WC,"23/6/2022, lúc: 9 giờ 47 phút",4470
ĐẤT VẠN PHÚC GẦN TRƯỜNG NHẬT BẢN 5M MẶT TIỀN 55M 6.8TỶ,6.8 Tỷ,55 M²,Đất Nền Dự Án,Kđt Vạn Phúc,,,"23/6/2022, lúc: 9 giờ 42 phút",4470
NHÀ SIÊU ĐẸP - HÀNG XÓM THE MANOR - KHU VỰC PHÁT TRIỂN MẠNH,116.3 Triệu,37 M²,Đất Thổ Cư,Thanh Liệt,4 Phòng ngủ,4 WC,"23/6/2022, lúc: 9 giờ 37 phút",4470
"BÁN NHÀ MẶT NGÕ QUẬN HAI BÀ TRƯNG, KINH DOANH ĐỈNH",5 Tỷ,35 M²,Nhà Trong Ngõ,Võ Thị Sáu,4 Phòng ngủ,4 WC,"23/6/2022, lúc: 9 giờ 36 phút",4470
ĐẤT VẠN PHÚC GẦN TRƯỜNG VẠN BẢO 5M MẶT TIỀN 55M 6.8TỶ,6.8 Tỷ,55 M²,Đất Nền Dự Án,Kđt Vạn Phúc,,,"23/6/2022, lúc: 9 giờ 16 phút",4470
"CẦN BÁN GẤP 35M2 TẠI KIM HOÀNG VÂN CANH GIÁ 1,7X TỶ CÁCH TRỤ...",1.6 Tỷ,35 M²,Đất Thổ Cư,Huyện Hoài Đức,,,"23/6/2022, lúc: 8 giờ 55 phút",4470
CHÍNH CHỦ NHỜ BÁN LÔ ĐẤT VỊ TÍ SIÊU ĐẸP GIÁ RẺ GẦN HỒ TÂN PH...,61 Triệu,85 M²,Đất Thổ Cư,Đường Thụy Phương,,,"23/6/2022, lúc: 8 giờ 38 phút",4470
CHÍNH CHỦ BÁN NHÀ 3 TẦNG 56M2 TẠI HÀ NỘI GIÁ CHỈ NHỈNH 3 TỶ,3 Tỷ,56 M²,Đất Thổ Cư,Đường Thụy Phương,3 Phòng ngủ,,"23/6/2022, lúc: 8 giờ 38 phút",4470
HIẾM SIÊU PHẨM LK NGÔ THỊ NHẬM HĐ 50M2 4 TẦNG 8.3 TỶ VP CTY ...,8.3 Tỷ,50 M²,"Nhà Biệt Thự, Liền Kề",Quận Hà Đông,4 Phòng ngủ,3 WC,"23/6/2022, lúc: 8 giờ 31 phút",4470
CHÍNH CHỦ BÁN NHÀ NGÕ 2/7 SỐ 8 ĐẶNG THÙY TRÂM,10.5 Tỷ,45 M²,Đất Nền Dự Án,Quận Bắc Từ Liêm,4 Phòng ngủ,4 WC,"23/6/2022, lúc: 8 giờ 8 phút",4470
TUYỆT PHẨM KIM GIANG DÂN XÂY 38M 4 TẦNG GẦN Ô TÔ GIÁ CHỈ 3....,3.8 Tỷ,38 M²,Nhà Trong Ngõ,Thanh Liệt,4 Phòng ngủ,4 WC,"23/6/2022, lúc: 7 giờ 59 phút",4470
"MẶT NGÕ TRUNG KÍNH TO, Ô TÔ VÀO, NHÀ ĐẸP LONG LANH: 55M2, 5T...",8.9 Tỷ,55 M²,Nhà Trong Ngõ,Trung Kính,5 Phòng ngủ,4 WC,"23/6/2022, lúc: 6 giờ 47 phút",4470
ĐẤT VẠN PHÚC MẶT TIỀN 5M GẦN TRƯỜNG VẠN BẢO 55M 6.8TỶ,6.8 Tỷ,55 M²,Đất Nền Dự Án,Quận Hà Đông,,,"23/6/2022, lúc: 5 giờ 59 phút",4470
BÁN NHÀ NGUYỄN AN NINH 56M X 4 TẦNG NGÕ NÔNG SỔ ĐẸP NHƯ HOA ...,7.15 Tỷ,56 M²,Nhà Trong Ngõ,Nguyễn An Ninh,4 Phòng ngủ,3 WC,"23/6/2022, lúc: 2 giờ 34 phút",4471
"NHÀ MỚI XÂY, 6 TẦNG,THANG MÁY, YÊN HÒA, CẦU GIẤY: 46,5M2, GI...",7.8 Tỷ,46.5 M²,Nhà Trong Ngõ,Quận Cầu Giấy,5 Phòng ngủ,6 WC,"22/6/2022, lúc: 23 giờ 39 phút",4471
CHÍNH CHỦ BÁN NHÀ MẶT PHỐ TRIỆU VIỆT VƯƠNG- HAI BÀ TRƯNG- 68...,51 Tỷ,68 M²,Nhà Mặt Phố,Quận Hai Bà Trưng,6 Phòng ngủ,6 WC,"22/6/2022, lúc: 22 giờ 15 phút",4471
ĐỐNG ĐA- Ô TÔ ĐỖ CỬA- KINH DOANH SẦM UẤT- BÁN NHÀ PHỐ THÁI T...,9.3 Tỷ,53 M²,Nhà Trong Ngõ,Quận Đống Đa,4 Phòng ngủ,3 WC,"22/6/2022, lúc: 21 giờ 56 phút",4471
CHÍNH CHỦ CẦN BÁN GẤP NHÀ PHỐ PHẠM NGỌC THẠCH- LÔ GÓC- 45M2 ...,301.5 Triệu,45 M²,Nhà Trong Ngõ,Quận Đống Đa,5 Phòng ngủ,4 WC,"22/6/2022, lúc: 21 giờ 1 phút",4471
"CON RỂ BÁN NHÀ BỐ VỢ, THỊNH LIỆT HOÀNG MAI, MẶT NGÕ Ô TÔ TRÁ...",6.2 Tỷ,65 M²,Nhà Trong Ngõ,Quận Hoàng Mai,2 Phòng ngủ,2 WC,"22/6/2022, lúc: 20 giờ 52 phút",4471
"BÁN NHÀ MẶT NGÕ THÔNG BA GÁC, GẦN BẾN XE GIÁP BÁT, KIM ĐỒNG ...",7 Tỷ,88 M²,Nhà Trong Ngõ,Quận Hoàng Mai,4 Phòng ngủ,,"22/6/2022, lúc: 20 giờ 51 phút",4471
"(ĐỘC NHẤT) BÁN NHÀ MẶT NGÕ 119 GIÁP BÁT, KIM ĐỒNG 88M GIÁ 7 ...",7 Tỷ,88 M²,Nhà Trong Ngõ,Quận Hoàng Mai,4 Phòng ngủ,,"22/6/2022, lúc: 20 giờ 42 phút",4471
BÁN ĐẤT TẶNG NHÀ 3 TẦNG Ô TÔ TRÁNH PHƯỜNG THỊNH LIỆT HOÀNG M...,6.2 Tỷ,65 M²,Nhà Trong Ngõ,Quận Hoàng Mai,2 Phòng ngủ,2 WC,"22/6/2022, lúc: 20 giờ 42 phút",4471
GIÁ ĐẦU TƯ - BÁN NHÀ 65M NGÕ Ô TÔ TRÁNH THỊNH LIỆT KINH DOA...,6.2 Tỷ,65 M²,Nhà Trong Ngõ,Quận Hoàng Mai,,,"22/6/2022, lúc: 19 giờ 0 phút",4471
BÁN NHÀ MẶT NGÕ KINH DOANH GẦN CHỢ PHƯỜNG GIÁP BÁT KIM ĐỒNG ...,7 Tỷ,88 M²,Nhà Trong Ngõ,Quận Hoàng Mai,4 Phòng ngủ,4 WC,"22/6/2022, lúc: 19 giờ 0 phút",4471
"BÁN NHÀ CẦU LỦ-KIM GIANG, NHÀ ĐẸP, NGÕ NÔNG NGAY GẦN MẶT PHỐ...",4.25 Tỷ,40 M²,Nhà Trong Ngõ,Kim Giang,4 Phòng ngủ,3 WC,"22/6/2022, lúc: 18 giờ 20 phút",4471
"BÁN NHÀ XUÂN PHƯƠNG, AN NINH TỐT-DÂN TRÍ CAO, 35M2, 3.4 TỶ",3.4 Tỷ,35 M²,Nhà Trong Ngõ,Quận Nam Từ Liêm,4 Phòng ngủ,3 WC,"22/6/2022, lúc: 17 giờ 51 phút",4471
BÁN NHÀ ĐẠI MỖ NAM TỪ LIÊM Ô TÔ ĐỖ CỬA NHÀ ĐẸP SỔ ĐẸP DT 35M...,4.7 Tỷ,35 M²,Nhà Trong Ngõ,Quận Nam Từ Liêm,4 Phòng ngủ,3 WC,"22/6/2022, lúc: 17 giờ 43 phút",4471
BÁN NHÀ MỸ ĐÌNH PHÂN LÔ - KINH DOANH - Ô TÔ ĐỖ CỬA - SỔ ĐẸP...,6 Tỷ,40 M²,Nhà Trong Ngõ,Quận Nam Từ Liêm,3 Phòng ngủ,3 WC,"22/6/2022, lúc: 17 giờ 43 phút",4471
"MỞ BÁN ĐỢT CUỐI TECCO DIAMOND, QUỸ CĂN 02PN GIÁ TỐT -CHỈ 1.8...",1.9 Tỷ,70 M²,Căn Hộ Chung Cư,Huyện Thanh Trì,2 Phòng ngủ,2 WC,"22/6/2022, lúc: 17 giờ 33 phút",4471
"MỞ BÁN ĐỢT CUỐI TECCO DIAMOND, CHỈ 1.8 TỶ NHẬN NHÀ Ở NGAY, B...",1.8 Tỷ,65 M²,Căn Hộ Chung Cư,Tecco Diamond,2 Phòng ngủ,2 WC,"22/6/2022, lúc: 17 giờ 33 phút",4471
CHỈ 1.8 TỶ SỞ HỮU CĂN HỘ 02PN CK 4% GTCH QUÀ TẶNG TỚI 75...,1.8 Tỷ,64 M²,Căn Hộ Chung Cư,Tecco Diamond,2 Phòng ngủ,2 WC,"22/6/2022, lúc: 17 giờ 33 phút",4471
"TRẢ TRƯỚC 555 TRIỆU SỞ HỮU CĂN HỘ 02 NGỦ, NHẬN NHÀ Ở LUÔN-MI...",1.8 Tỷ,64 M²,Căn Hộ Chung Cư,Tecco Diamond,2 Phòng ngủ,2 WC,"22/6/2022, lúc: 17 giờ 33 phút",4471
CHỈ TỪ 1.8 TỶ SỞ HỮU CĂN HỘ 02 PN CÁCH GA GIÁP BÁT 10P ĐI XE...,1.8 Tỷ,70 M²,Căn Hộ Chung Cư,Tecco Diamond,2 Phòng ngủ,2 WC,"22/6/2022, lúc: 17 giờ 33 phút",4471
"BÁN CĂN 96M2 BAN CÔNG ĐÔNG NAM, QUÀ TẶNG LÊN TỚI 75TR CK 4...",2.78 Tỷ,96 M²,Căn Hộ Chung Cư,Tecco Diamond,3 Phòng ngủ,3 WC,"22/6/2022, lúc: 17 giờ 33 phút",4472
"MỞ BÁN ĐỢT CUỐI TECCO DIAMOND, CHỈ 1.8 TỶ NHẬN NHÀ Ở NGAY, B...",1.8 Tỷ,64 M²,Căn Hộ Chung Cư,Phương Đông Green Park,2 Phòng ngủ,2 WC,"22/6/2022, lúc: 17 giờ 33 phút",4472
"BÁN CĂN L1 CIPUTRA, 267M2, 4 NGỦ, ĐỒ CƠ BẢN, GIÁ 18,6 TỶ",19 Tỷ,267 M²,Căn Hộ Chung Cư,Phú ThượNg,4 Phòng ngủ,,"22/6/2022, lúc: 17 giờ 2 phút",4472
DUY NHẤT CĂN 82M2 GIÁ RẺ 3.6XX TỶ TẠI HC GOLDEN CITY,3.63 Tỷ,82.1 M²,Căn Hộ Chung Cư,Hc Golden City,3 Phòng ngủ,2 WC,"22/6/2022, lúc: 16 giờ 29 phút",4472
BÁN GẤP CĂN HỘ TÒA A2 IA20 CIPUTRA 3PN 2VS,3.5 Tỷ,110.6 M²,Căn Hộ Chung Cư,Quận Bắc Từ Liêm,3 Phòng ngủ,2 WC,"22/6/2022, lúc: 16 giờ 25 phút",4472
"CẦN BÁN CH 3PN HC GOLDEN CITY GIÁ CHỈ TỪ 3,62 TỶ",3.62 Tỷ,82 M²,Căn Hộ Chung Cư,Hc Golden City,3 Phòng ngủ,2 WC,"22/6/2022, lúc: 16 giờ 22 phút",4472
BÁN NHÀ XUÂN ĐỈNH Ô TÔ ĐỖ CỬA - LÔ GÓC - GẦN PHỐ LH 09456870...,5.15 Tỷ,35 M²,Đất Thổ Cư,Quận Bắc Từ Liêm,5 Phòng ngủ,5 WC,"22/6/2022, lúc: 16 giờ 0 phút",4472
"CỰC HIẾM, NHÀ QUẬN THANH XUÂN GIÁ NHỈNH 4 TỶ, TẶNG FULL NỘI ...",485 Triệu,36 M²,Nhà Mặt Phố,Quận Thanh Xuân,4 Phòng ngủ,3 WC,"22/6/2022, lúc: 16 giờ 1 phút",4472
"NGUYỄN TRÃI THANH XUÂN, 70M2, MT 6M, KINH DOANH, PHÂN LÔ, Ô...",9 Tỷ,70 M²,Nhà Mặt Phố,Nguyễn Trãi,,,"22/6/2022, lúc: 15 giờ 56 phút",4472
"CẦN BÁN BIỆT THỰ T7 CIPUTRA, 5 NGỦ, ĐỦ ĐỒ,HƯỚNG ĐÔNG BẮC, GI...",54 Tỷ,180 M²,"Nhà Biệt Thự, Liền Kề",Tây Hồ,5 Phòng ngủ,,"22/6/2022, lúc: 15 giờ 50 phút",4472
"CÓ SẴN CƠ SƠ KIẾM TIỀN. VỊ TRỊ: TẠI THÔN MUỖI, YÊN BÀI, BA ...",4.5 Tỷ,400 M²,"Nhà Biệt Thự, Liền Kề",Huyện Ba Vì,,,"22/6/2022, lúc: 15 giờ 40 phút",4472
NHÀ ĐẸP PHẠM THẬN DUẬT CẦU GIẤY 55M2 5 TẦNG 8 5 TỶ,8.5 Tỷ,55 M²,Nhà Trong Ngõ,Quận Cầu Giấy,10 Phòng ngủ,10 WC,"22/6/2022, lúc: 15 giờ 35 phút",4472
"NHÀ ĐẸP ĐƯỜNG LÁNG -ĐỐNG ĐA 48M2, 4 TẦNG, 8.8 TỶ",8.8 Tỷ,48 M²,Nhà Trong Ngõ,Quận Đống Đa,4 Phòng ngủ,5 WC,"22/6/2022, lúc: 15 giờ 35 phút",4472
"BÁN NHÀ SIÊU ĐẸP MẬU LƯƠNG, HÀ ĐÔNG 37M2X5 TẦNG NHỈNH 3 TỶ",3.75 Tỷ,37 M²,Nhà Trong Ngõ,Quận Hà Đông,4 Phòng ngủ,4 WC,"22/6/2022, lúc: 15 giờ 32 phút",4472
CẦN BÁN CĂN HỘ CHUNG CƯ TẠI CHUNG CƯ LE GRAND JARDIN QUẬN LO...,2.7 Tỷ,83.4 M²,Căn Hộ Chung Cư,Chung Cư Le Grand Jardin,2 Phòng ngủ,2 WC,"22/6/2022, lúc: 15 giờ 31 phút",4472
BÁN NHÀ BÙI XƯƠNG TRẠCH LÕI THANH XUÂN OTO 4 CHỖ VÀO NHÀ 52M...,7 Tỷ,52 M²,Nhà Trong Ngõ,Quận Thanh Xuân,4 Phòng ngủ,3 WC,"22/6/2022, lúc: 15 giờ 27 phút",4472
"NHƯỢNG LẠI BIỆT THỰ SÂN VƯỜN FULL ĐỒ KHU T7 CIPUTRA, 180M2. ...",50.4 Tỷ,180 M²,"Nhà Biệt Thự, Liền Kề",Kđt Ciputra,5 Phòng ngủ,4 WC,"22/6/2022, lúc: 15 giờ 23 phút",4472
CÒN DUY NHẤT CĂN LÔ GÓC ĐẸP CHUNG CƯ 283 KHƯƠNG TRUNG THANH ...,2.25 Tỷ,54 M²,Căn Hộ Chung Cư,Chung Cư 283 Khương Trung,2 Phòng ngủ,1 WC,"22/6/2022, lúc: 15 giờ 13 phút",4472
NGUYỄN LOAN BÁN GẤP TRONG THÁNG - NHỈNH 5 TỶ - NHÀ HOÀNG QUỐ...,5.5 Tỷ,50 M²,Đất Thổ Cư,Hoàng Quốc Việt,5 Phòng ngủ,5 WC,"22/6/2022, lúc: 15 giờ 10 phút",4472
BÁN GẤP TRONG THÁNG - NHỈNH 5 TỶ - NHÀ HOÀNG QUỐC VIỆT - 6 T...,5.5 Tỷ,50 M²,Nhà Mặt Phố,Hoàng Quốc Việt,6 Phòng ngủ,5 WC,"22/6/2022, lúc: 15 giờ 6 phút",4472
CC CẦN BÁN GẤP NHÀ QUAN NHÂN 61M 4 TẦNG MT 6 2 CHỈ 8 6 TỶ KD,8.6 Tỷ,61 M²,Nhà Trong Ngõ,Quận Thanh Xuân,3 Phòng ngủ,,"22/6/2022, lúc: 15 giờ 2 phút",4473
BÁN GẤP NHÀ LÔ GÓC PHỐ THÁI THỊNH 47M 5 TẦNG MT 4M CHỈ 9 3 T...,9.3 Tỷ,47 M²,Nhà Mặt Phố,Quận Đống Đa,6 Phòng ngủ,6 WC,"22/6/2022, lúc: 15 giờ 2 phút",4473
"CHỈ 4 TỶ CÓ NHÀ PHỐ KHƯƠNG ĐÌNH, Ở VÀ CHO THUÊ, DIỆN TÍCH 30...",2.65 Tỷ,45 M²,ShopHouse,Quận Thanh Xuân,,,"22/6/2022, lúc: 14 giờ 56 phút",4473
"BÁN NHÀ MẶT PHỐ THỤY KHUÊ, TÂY HỒ 35M2 XÂY 6 TẦNG, KINH DOAN...",7.3 Tỷ,35 M²,Nhà Mặt Phố,Thuỵ Khuê,4 Phòng ngủ,5 WC,"22/6/2022, lúc: 14 giờ 55 phút",4473
"BÁN NHÀ NGÕ 10 PHỐ KIM MÃ THƯỢNG, BA ĐÌNH 55M2 XÂY 5 TẦNG MỚ...",5.7 Tỷ,55 M²,Nhà Trong Ngõ,Kim Mã Thượng,6 Phòng ngủ,,"22/6/2022, lúc: 14 giờ 53 phút",4473
"BÁN CĂN HỘ E4 CIPUTRA, 123M2, 3 NGỦ, ĐỦ ĐỒ. GIÁ 6 TỶ",6 Tỷ,123 M²,Căn Hộ Chung Cư,Tây Hồ,3 Phòng ngủ,,"22/6/2022, lúc: 14 giờ 52 phút",4473
